id,situacao,cargo,funcao
910831,Aposentado,ASSISTENTE EM ADMINISTRACAO,Sem função
2071304,Aposentado,MEDICO-AREA,Sem função
182362,Pensionista,PROFESSOR 3 GRAU,Sem função
3233961,Ativo,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
976586,Pensionista,RECEPCIONISTA,Sem função
3816293,Pensionista,TECNICO EM ENFERMAGEM,Sem função
1362782,Aposentado,ASSISTENTE EM ADMINISTRACAO,Sem função
3620073,Pensionista,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
1385792,Ativo,VIGILANTE,Sem função
1506301,Ativo,ASSISTENTE EM ADMINISTRACAO,Sem função
2294060,Ativo,MECANICO,Sem função
1673515,Aposentado,SERVENTE DE LIMPEZA,Sem função
2370907,Aposentado,ASSISTENTE EM ADMINISTRACAO,Sem função
1493119,Aposentado,ASSISTENTE EM ADMINISTRACAO,Sem função
3859338,Ativo,ASSISTENTE EM ADMINISTRACAO,Sem função
160739,Ativo,TECNICO EM ASSUNTOS EDUCACIONAIS,Sem função
3437213,Ativo,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
739101,Aposentado,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
2354197,Pensionista,ASSISTENTE DE ALUNO,Sem função
748437,Aposentado,TECNICO DE LABORATORIO AREA,Sem função
1057179,Ativo,ASSISTENTE EM ADMINISTRACAO,Sem função
162288,Aposentado,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
162288,Aposentado,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
915980,Aposentado,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
1238592,Ativo,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
1238592,Ativo,Sem informaç,FG 000.1
3124357,Ativo,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
3124357,Ativo,Sem informaç,FUC 000.1
1452183,Ativo,ESTATISTICO,Sem função
2833106,Aposentado,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
2642599,Pensionista,MOTORISTA,Sem função
482294,Ativo,AUXILIAR DE LABORATORIO,Sem função
296094,Ativo,ASSISTENTE EM ADMINISTRACAO,Sem função
3856452,Ativo,MEDICO RESIDENTE,Sem função
394511,Ativo,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
3752275,Aposentado,BIBLIOTECARIO-DOCUMENTALISTA,Sem função
2119905,Aposentado,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
1626835,Aposentado,PROFESSOR ENS BASICO TECN TECNOLOGICO,Sem função
2096775,Ativo,TECNICO EM ASSUNTOS EDUCACIONAIS,Sem função
3768257,Pensionista,TECNICO DE LABORATORIO AREA,Sem função
2997015,Aposentado,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
1154382,Ativo,ASSISTENTE EM ADMINISTRACAO,Sem função
70997,Ativo,SERVENTE DE LIMPEZA,Sem função
2811127,Ativo,TECNICO EM RADIOLOGIA,Sem função
3863341,Ativo,ASSISTENTE EM ADMINISTRACAO,Sem função
327232,Ativo,AUXILIAR DE ENFERMAGEM,Sem função
3154252,Ativo,ENFERMEIRO-AREA,Sem função
3527825,Aposentado,TECNICO EM ENFERMAGEM,Sem função
1324913,Pensionista,MOTORISTA,Sem função
628810,Aposentado,ENFERMEIRO-AREA,Sem função
2879484,Ativo,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
2879484,Ativo,Sem informaç,FG 000.1
2769973,Aposentado,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
1893258,Aposentado,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
1893258,Aposentado,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
2384632,Ativo,TECNICO EM EDIFICACOES,Sem função
2384632,Ativo,Sem informaç,FG 000.3
444587,Ativo,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
3476583,Aposentado,TECNICO DE LABORATORIO AREA,Sem função
1719711,Aposentado,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
809403,Aposentado,IMPRESSOR,Sem função
1211399,Ativo,EDITOR DE IMAGENS,Sem função
2243997,Ativo,MEDICO-AREA,Sem função
2640319,Aposentado,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
3525063,Ativo,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
3525063,Ativo,Sem informaç,FG 000.1
1253934,Ativo,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
2551423,Aposentado,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
2815558,Ativo,VIGILANTE,Sem função
2283626,Ativo,AUX EM ADMINISTRACAO,Sem função
171843,Pensionista,OPERADOR DE CALDEIRA,Sem função
2949110,Aposentado,ASSISTENTE DE LABORATORIO,Sem função
535982,Ativo,TECNICO EM RESTAURACAO,Sem função
2649953,Ativo,TECNICO EM ASSUNTOS EDUCACIONAIS,Sem função
992534,Pensionista,VIGILANTE,Sem função
2569809,Aposentado,TEC EM ELETROELETRONICA,Sem função
1703794,Aposentado,TECNICO EM ENFERMAGEM,Sem função
2881713,Ativo,AUX EM ADMINISTRACAO,Sem função
2459888,Ativo,AUX EM ADMINISTRACAO,Sem função
825484,Ativo,ASSISTENTE EM ADMINISTRACAO,Sem função
729474,Pensionista,RECEPCIONISTA,Sem função
1773634,Pensionista,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
2107699,Ativo,ASSISTENTE EM ADMINISTRACAO,Sem função
2107699,Ativo,Sem informaç,CD 000.4
14942,Ativo,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
2006384,Ativo,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
1088053,Ativo,VIGILANTE,Sem função
1119871,Aposentado,ASSISTENTE EM ADMINISTRACAO,Sem função
2468058,Ativo,VIGILANTE,Sem função
1963174,Pensionista,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
1897788,Aposentado,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
2369134,Aposentado,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
2705121,Aposentado,TECNICO EM ENFERMAGEM,Sem função
251906,Ativo,AUXILIAR DE ENFERMAGEM,Sem função
2855524,Ativo,VIGILANTE,Sem função
2855524,Ativo,Sem informaç,CD 000.4
3556930,Aposentado,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
2516500,Ativo,PROFESSOR MAGISTERIO SUPERIOR-SUBSTITUTO,Sem função
2012188,Aposentado,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
2980270,Ativo,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
972559,Aposentado,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
2216519,Ativo,PROFESSOR MAGISTERIO SUPERIOR-SUBSTITUTO,Sem função
1224370,Aposentado,COPEIRO,Sem função
1829326,Ativo,BIBLIOTECARIO-DOCUMENTALISTA,Sem função
1829326,Ativo,Sem informaç,FG 000.1
1801705,Ativo,ASSISTENTE EM ADMINISTRACAO,Sem função
2717125,Pensionista,OPERADOR DE MAQUINA COPIADORA,Sem função
2156647,Aposentado,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
1162883,Ativo,OPERADOR DE MAQ DE LAVANDERIA,Sem função
3056005,Ativo,TECNICO EM RADIOLOGIA,Sem função
20194,Aposentado,ASSISTENTE EM ADMINISTRACAO,Sem função
172169,Pensionista,CONTRAMESTRE-OFICIO,Sem função
3139982,Ativo,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
2395105,Aposentado,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
2620532,Aposentado,PROFESSOR ENS BASICO TECN TECNOLOGICO,Sem função
366177,Aposentado,BIOLOGO,Sem função
2911661,Aposentado,TECNICO DE LABORATORIO AREA,Sem função
1700908,Aposentado,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
1008945,Ativo,MEDICO-AREA,Sem função
1229907,Ativo,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
1335891,Ativo,LINOTIPISTA,Sem função
1834205,Aposentado,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
3223773,Ativo,PROFESSOR MAGISTERIO SUPERIOR-SUBSTITUTO,Sem função
313239,Ativo,VIGILANTE,Sem função
251742,Aposentado,AUX EM ADMINISTRACAO,Sem função
404143,Ativo,ASSISTENTE EM ADMINISTRACAO,Sem função
2050890,Aposentado,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
3047432,Aposentado,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
1324851,Ativo,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
3002897,Aposentado,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
3646593,Pensionista,RECEPCIONISTA,Sem função
2216561,Ativo,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
1226043,Aposentado,ASSISTENTE DE LABORATORIO,Sem função
1306096,Ativo,TECNICO EM ASSUNTOS EDUCACIONAIS,Sem função
3361474,Aposentado,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
3031354,Aposentado,MEDICO-AREA,Sem função
1649241,Ativo,VIGILANTE,Sem função
2645664,Aposentado,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
3662885,Pensionista,TECNICO DE LABORATORIO AREA,Sem função
2082303,Ativo,AUX EM ADMINISTRACAO,Sem função
2082303,Ativo,Sem informaç,FG 000.3
1239527,Aposentado,AUX EM ADMINISTRACAO,Sem função
2630883,Pensionista,MOTORISTA,Sem função
19914,Ativo,ENFERMEIRO-AREA,Sem função
1079111,Ativo,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
2838691,Aposentado,DESENHISTA DE ARTES GRAFICAS,Sem função
2500298,Ativo,AUX EM ADMINISTRACAO,Sem função
2822148,Aposentado,TECNICO EM CONTABILIDADE,Sem função
1272915,Ativo,TECNICO EM ASSUNTOS EDUCACIONAIS,Sem função
2859542,Ativo,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
3694960,Ativo,ENFERMEIRO-AREA,Sem função
2830081,Ativo,ASSISTENTE EM ADMINISTRACAO,Sem função
1532286,Aposentado,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
635034,Aposentado,ELETRICISTA,Sem função
48226,Ativo,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
3241672,Ativo,MEDICO-AREA,Sem função
3241672,Ativo,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
352742,Ativo,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
338551,Aposentado,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
3283244,Ativo,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
901420,Aposentado,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
351869,Ativo,VIGILANTE,Sem função
3238858,Ativo,ASSISTENTE EM ADMINISTRACAO,Sem função
797024,Aposentado,ASSISTENTE EM ADMINISTRACAO,Sem função
2199573,Aposentado,TIPOGRAFO,Sem função
1785607,Aposentado,TECNICO DE LABORATORIO AREA,Sem função
2501714,Pensionista,NUTRICIONISTA-HABILITACAO,Sem função
2501714,Pensionista,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
876308,Aposentado,VESTIARISTA,Sem função
2808562,Ativo,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
2808562,Ativo,Sem informaç,FUC 000.1
3251959,Ativo,TECNICO EM RADIOLOGIA,Sem função
2719358,Pensionista,RECEPCIONISTA,Sem função
1066758,Ativo,TECNICO EM ENFERMAGEM,Sem função
29787,Aposentado,ENFERMEIRO-AREA,Sem função
1641107,Ativo,PROF ENS BAS TEC TECNOLOGICO-SUBSTITUTO,Sem função
307636,Aposentado,VIGILANTE,Sem função
626254,Aposentado,AUXILIAR DE ENFERMAGEM,Sem função
2167204,Aposentado,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
1595944,Aposentado,TECNICO DE LABORATORIO AREA,Sem função
3581777,Pensionista,PROFESSOR 3 GRAU,Sem função
1522164,Ativo,VIGILANTE,Sem função
3606899,Aposentado,VIGILANTE,Sem função
1063237,Ativo,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
3544093,Pensionista,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
1497562,Ativo,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
29655,Ativo,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
2475626,Aposentado,ASSISTENTE EM ADMINISTRACAO,Sem função
377485,Ativo,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
2789690,Ativo,PROFESSOR MAGISTERIO SUPERIOR-SUBSTITUTO,Sem função
2007520,Aposentado,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
2246441,Ativo,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
2246441,Ativo,Sem informaç,FUC 000.1
2314579,Aposentado,TECNICO EM MECANICA,Sem função
1102942,Ativo,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
3122798,Ativo,BIBLIOTECARIO-DOCUMENTALISTA,Sem função
1252566,Ativo,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
2914492,Ativo,AUXILIAR DE ENFERMAGEM,Sem função
223237,Ativo,BIBLIOTECARIO-DOCUMENTALISTA,Sem função
1340250,Ativo,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
386002,Ativo,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
2187318,Ativo,AUX EM ADMINISTRACAO,Sem função
2187318,Ativo,Sem informaç,FG 000.1
1736768,Ativo,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
3062132,Ativo,MEDICO RESIDENTE,Sem função
97995,Ativo,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
3854804,Ativo,RESIDENCIA MULTIPROFISSIONAL,Sem função
3230213,Ativo,MEDICO-AREA,Sem função
3230213,Ativo,Sem informaç,GF 002.6
946544,Aposentado,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
1440581,Ativo,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
3469711,Aposentado,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
70962,Ativo,AUXILIAR DE NUTRICAO E DIETETICA,Sem função
1606453,Pensionista,PROFESSOR 3 GRAU,Sem função
685119,Ativo,PROFESSOR MAGISTERIO SUPERIOR -VISITANTE,Sem função
50257,Ativo,ENFERMEIRO-AREA,Sem função
3504923,Ativo,AUX EM ADMINISTRACAO,Sem função
2920188,Ativo,TECNICO EM CONTABILIDADE,Sem função
2920188,Ativo,Sem informaç,FG 000.3
217705,Ativo,TECNICO DE LABORATORIO AREA,Sem função
283292,Ativo,ASSISTENTE EM ADMINISTRACAO,Sem função
1412080,Ativo,TECNICO DE LABORATORIO AREA,Sem função
958152,Pensionista,ASSISTENTE EM ADMINISTRACAO,Sem função
3343535,Ativo,MEDICO RESIDENTE,Sem função
433471,Ativo,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
2968095,Ativo,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
395728,Ativo,VIGILANTE,Sem função
3650897,Pensionista,VIGILANTE,Sem função
3317863,Ativo,ASSISTENTE EM ADMINISTRACAO,Sem função
1245877,Ativo,ASSISTENTE EM ADMINISTRACAO,Sem função
1966954,Aposentado,TECNICO DE LABORATORIO AREA,Sem função
1748293,Ativo,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
500043,Aposentado,ASSISTENTE EM ADMINISTRACAO,Sem função
2910243,Aposentado,AUX EM ADMINISTRACAO,Sem função
3643953,Pensionista,TECNICO EM ASSUNTOS EDUCACIONAIS,Sem função
1967372,Aposentado,ASSISTENTE EM ADMINISTRACAO,Sem função
3248302,Pensionista,MESTRE DE EDIF E INFRAESTRUTURA,Sem função
2188829,Pensionista,RECEPCIONISTA,Sem função
3560846,Aposentado,RECEPCIONISTA,Sem função
1093039,Ativo,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
212795,Ativo,MEDICO RESIDENTE,Sem função
3862117,Ativo,MEDICO RESIDENTE,Sem função
2809627,Ativo,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
3500349,Aposentado,MEDICO-AREA,Sem função
793359,Aposentado,SECRETARIO EXECUTIVO,Sem função
1804540,Aposentado,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
2880435,Aposentado,TECNICO EM ASSUNTOS EDUCACIONAIS,Sem função
2914776,Ativo,ASSISTENTE EM ADMINISTRACAO,Sem função
2200883,Ativo,ENFERMEIRO-AREA,Sem função
2301887,Pensionista,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
2805757,Ativo,BIBLIOTECARIO-DOCUMENTALISTA,Sem função
3198631,Ativo,AUXILIAR DE ENFERMAGEM,Sem função
2352508,Ativo,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
2352508,Ativo,Sem informaç,FUC 000.1
2033983,Aposentado,ASSISTENTE EM ADMINISTRACAO,Sem função
1644854,Pensionista,RECEPCIONISTA,Sem função
3681241,Ativo,NUTRICIONISTA-HABILITACAO,Sem função
2259712,Ativo,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
1383810,Aposentado,AUXILIAR DE ENFERMAGEM,Sem função
245071,Ativo,CONTADOR,Sem função
1263287,Ativo,MEDICO-AREA,Sem função
468245,Aposentado,AUXILIAR DE LABORATORIO,Sem função
2518008,Ativo,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
686076,Aposentado,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
2904118,Ativo,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
2904118,Ativo,Sem informaç,FG 000.1
2857395,Ativo,VIGILANTE,Sem função
905088,Ativo,ENFERMEIRO-AREA,Sem função
2452213,Pensionista,PROFESSOR 3 GRAU,Sem função
1750583,Aposentado,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
2897817,Ativo,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
2897817,Ativo,Sem informaç,FUC 000.1
1628282,Ativo,PROFESSOR MAGISTERIO SUPERIOR-SUBSTITUTO,Sem função
2661719,Ativo,TECNICO EM ENFERMAGEM,Sem função
1817038,Ativo,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
149464,Aposentado,ARQUIVISTA,Sem função
2702325,Ativo,FARMACEUTICO-HABILITACAO,Sem função
840264,Ativo,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
527420,Ativo,MEDICO RESIDENTE,Sem função
2956422,Aposentado,ASSISTENTE EM ADMINISTRACAO,Sem função
2260803,Ativo,TECNICO EM ENFERMAGEM,Sem função
695478,Ativo,PROFESSOR MAGISTERIO SUPERIOR-SUBSTITUTO,Sem função
1453836,Aposentado,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
558429,Aposentado,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
291764,Ativo,ASSISTENTE EM ADMINISTRACAO,Sem função
67307,Aposentado,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
2328157,Ativo,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
1197158,Aposentado,BIBLIOTECARIO-DOCUMENTALISTA,Sem função
2793744,Aposentado,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
795336,Pensionista,PROFESSOR 3 GRAU,Sem função
3209378,Pensionista,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
536055,Ativo,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
380064,Ativo,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
48149,Aposentado,VIGILANTE,Sem função
1500714,Ativo,MEDICO-AREA,Sem função
2964572,Aposentado,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
1868598,Pensionista,VIGILANTE,Sem função
841411,Pensionista,PROFESSOR 3 GRAU,Sem função
404207,Ativo,PROFESSOR ENS BASICO TECN TECNOLOGICO,Sem função
1093497,Ativo,PROFESSOR MAGISTERIO SUPERIOR-SUBSTITUTO,Sem função
1838425,Aposentado,AUXILIAR DE ENFERMAGEM,Sem função
315832,Aposentado,TECNICO EM CONTABILIDADE,Sem função
1728406,Aposentado,QUIMICO,Sem função
3528497,Ativo,PROFESSOR MAGISTERIO SUPERIOR-SUBSTITUTO,Sem função
1133249,Ativo,ASSISTENTE EM ADMINISTRACAO,Sem função
250874,Aposentado,ASSISTENTE SOCIAL,Sem função
2008007,Pensionista,RECEPCIONISTA,Sem função
112827,Ativo,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
2964614,Pensionista,ASSISTENTE EM ADMINISTRACAO,Sem função
2215055,Pensionista,ASSISTENTE EM ADMINISTRACAO,Sem função
488956,Ativo,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
1530855,Ativo,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
222715,Ativo,TEC EM ELETROELETRONICA,Sem função
1926970,Aposentado,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
1275232,Ativo,ASSISTENTE EM ADMINISTRACAO,Sem função
1177475,Ativo,ASSISTENTE EM ADMINISTRACAO,Sem função
1346334,Ativo,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
1346334,Ativo,Sem informaç,FUC 000.1
75470,Ativo,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
2940593,Ativo,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
2940593,Ativo,Sem informaç,FUC 000.1
1718221,Ativo,MEDICO RESIDENTE,Sem função
3079801,Ativo,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
1591531,Ativo,MEDICO-AREA,Sem função
2701681,Aposentado,AUXILIAR DE LABORATORIO,Sem função
311256,Pensionista,ASSISTENTE EM ADMINISTRACAO,Sem função
2275231,Pensionista,ARQUITETO E URBANISTA,Sem função
1044064,Ativo,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
2937558,Ativo,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
2341741,Ativo,MEDICO-AREA,Sem função
2890155,Ativo,PSICOLOGO-AREA,Sem função
2942337,Ativo,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
3537340,Ativo,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
3537340,Ativo,Sem informaç,FUC 000.1
3204006,Ativo,ASSISTENTE EM ADMINISTRACAO,Sem função
2610895,Ativo,TEC DE TECNOLOGIA DA INFORMACAO,Sem função
3722519,Ativo,PROFESSOR MAGISTERIO SUPERIOR-SUBSTITUTO,Sem função
274447,Aposentado,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
370249,Ativo,AUX EM ADMINISTRACAO,Sem função
370408,Aposentado,ARMAZENISTA,Sem função
3082008,Ativo,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
882294,Ativo,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
882294,Ativo,Sem informaç,FUC 000.1
2445593,Ativo,MEDICO-AREA,Sem função
2122174,Ativo,ASSISTENTE EM ADMINISTRACAO,Sem função
2122174,Ativo,Sem informaç,FG 000.3
2658216,Ativo,MEDICO-AREA,Sem função
69789,Ativo,TECNICO DE LABORATORIO AREA,Sem função
1220222,Ativo,DIRETOR DE PRODUCAO,Sem função
2926256,Ativo,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
2702150,Ativo,MEDICO-AREA,Sem função
2596548,Aposentado,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
2944009,Ativo,ASSISTENTE EM ADMINISTRACAO,Sem função
2944009,Ativo,Sem informaç,GF 002.6
2498846,Ativo,PROFESSOR ENS BASICO TECN TECNOLOGICO,Sem função
3027259,Ativo,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
2962286,Ativo,ASSISTENTE EM ADMINISTRACAO,Sem função
2962286,Ativo,Sem informaç,FG 000.1
112764,Ativo,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
145593,Aposentado,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
291931,Ativo,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
291931,Ativo,Sem informaç,FUC 000.1
2155495,Aposentado,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
3170143,Ativo,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
1831676,Ativo,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
1831676,Ativo,Sem informaç,FG 000.1
3528692,Ativo,TECNICO DE LABORATORIO AREA,Sem função
2504925,Ativo,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
2227592,Ativo,PROFESSOR MAGISTERIO SUPERIOR-SUBSTITUTO,Sem função
1484211,Ativo,AUX EM ADMINISTRACAO,Sem função
299166,Ativo,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
29945,Ativo,ASSISTENTE EM ADMINISTRACAO,Sem função
3234496,Ativo,AUX EM ADMINISTRACAO,Sem função
3234496,Ativo,Sem informaç,FG 000.1
105922,Ativo,ARQUITETO E URBANISTA,Sem função
3397736,Ativo,PROFESSOR MAGISTERIO SUPERIOR-SUBSTITUTO,Sem função
2909171,Ativo,TECNICO DE LABORATORIO AREA,Sem função
306235,Aposentado,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
858708,Aposentado,ADMINISTRADOR,Sem função
858708,Pensionista,ASSISTENTE EM ADMINISTRACAO,Sem função
3807,Aposentado,AUXILIAR DE ENFERMAGEM,Sem função
1649272,Aposentado,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
1550379,Ativo,MEDICO RESIDENTE,Sem função
2375348,Ativo,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
102268,Ativo,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
2605773,Aposentado,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
88874,Ativo,COZINHEIRO,Sem função
2785124,Ativo,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
1193001,Ativo,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
2771781,Pensionista,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
425361,Ativo,SERVENTE DE LIMPEZA,Sem função
2664786,Aposentado,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
2099319,Aposentado,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
1320950,Ativo,PEDAGOGO-AREA,Sem função
681143,Ativo,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
753105,Ativo,PROFESSOR MAGISTERIO SUPERIOR-SUBSTITUTO,Sem função
560737,Aposentado,AUX EM ADMINISTRACAO,Sem função
1227787,Ativo,ASSISTENTE EM ADMINISTRACAO,Sem função
2533272,Ativo,TECNICO DE LABORATORIO AREA,Sem função
1493792,Ativo,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
2089021,Ativo,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
186795,Ativo,MEDICO RESIDENTE,Sem função
2306458,Aposentado,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
274820,Aposentado,PROFESSOR ENS BASICO TECN TECNOLOGICO,Sem função
1142225,Ativo,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
2827139,Ativo,DIRETOR DE PROGRAMA,Sem função
2827139,Ativo,Sem informaç,FG 000.1
1743691,Ativo,ASSISTENTE EM ADMINISTRACAO,Sem função
1743691,Ativo,Sem informaç,CD 000.2
1061190,Ativo,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
41051,Aposentado,BIBLIOTECARIO-DOCUMENTALISTA,Sem função
3233943,Aposentado,ASSISTENTE EM ADMINISTRACAO,Sem função
1846758,Aposentado,SERVENTE DE LIMPEZA,Sem função
2858725,Ativo,RECEPCIONISTA,Sem função
3237924,Pensionista,AUX EM ADMINISTRACAO,Sem função
2963130,Pensionista,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
2577530,Pensionista,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
